Attitude-X, Attitude-Y, Attitude-Z
0.01269531, 0.04833984, -1.081055
0.01269531, 0.04833984, -1.081055
0.02099609, -0.01904297, -0.9013672
0.02099609, -0.01904297, -0.9013672
0.01660156, -0.01806641, -1.028809
0.01660156, -0.01806641, -1.028809
0.01660156, -0.01806641, -1.028809
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03027344, -0.002929688, -0.9853516
0.03125, -0.005371094, -0.9804688
0.03125, -0.005371094, -0.9804688
0.02685547, -0.002929688, -1.004883
0.02685547, -0.002929688, -1.004883
0.02685547, -0.002929688, -1.004883
0.02685547, -0.002929688, -1.004883
0.02685547, -0.002929688, -1.004883
0.02685547, -0.005859375, -1.000488
0.02685547, -0.005859375, -1.000488
0.02685547, -0.005859375, -1.000488
0.02490234, -0.004394531, -0.9980469
0.02490234, -0.004394531, -0.9980469
0.02929687, -0.002441406, -0.9941406
0.02929687, -0.002441406, -0.9941406
0.02929687, -0.002441406, -0.9941406
0.02929687, -0.002441406, -0.9941406
0.03173828, -0.001464844, -1.003906
0.03173828, -0.001464844, -1.003906
0.03173828, -0.001464844, -1.003906
0.02734375, -0.0004882813, -1.002441
0.02734375, -0.0004882813, -1.002441
0.02734375, -0.0004882813, -1.002441
0.02636719, -0.006347656, -0.9951172
0.02636719, -0.006347656, -0.9951172
0.02636719, -0.006347656, -0.9951172
0.02636719, -0.006347656, -0.9951172
0.02539063, -0.001464844, -0.9990234
0.02539063, -0.001464844, -0.9990234
0.02539063, -0.001464844, -0.9990234
0.02539063, -0.001464844, -0.9990234
0.03076172, -0.002441406, -0.9970703
0.03076172, -0.002441406, -0.9970703
0.03076172, -0.002441406, -0.9970703
0.03076172, -0.002441406, -0.9970703
0.03076172, -0.002441406, -0.9970703
0.02685547, 0.0004882813, -0.9985352
0.02685547, 0.0004882813, -0.9985352
0.02685547, 0.0004882813, -0.9985352
0.02783203, 0.0009765625, -0.996582
0.02783203, 0.0009765625, -0.996582
0.02783203, 0.0009765625, -0.996582
0.02783203, 0.0009765625, -0.996582
0.02783203, 0.0009765625, -0.996582
0.02783203, -0.003417969, -0.9985352
0.02783203, -0.003417969, -0.9985352
0.02783203, -0.003417969, -0.9985352
0.02783203, -0.003417969, -0.9985352
0.02636719, -0.006347656, -1.001953
0.02636719, -0.006347656, -1.001953
0.02636719, -0.006347656, -1.001953
0.02294922, -0.004394531, -0.9936523
0.02294922, -0.004394531, -0.9936523
0.02294922, -0.004394531, -0.9936523
0.02294922, -0.004394531, -0.9936523
0.02929687, -0.001464844, -0.9960938
0.02929687, -0.001464844, -0.9960938
0.02929687, -0.001464844, -0.9960938
0.02929687, -0.001464844, -0.9960938
0.02929687, -0.001464844, -0.9960938
0.03173828, -0.001464844, -0.9985352
0.03173828, -0.001464844, -0.9985352
0.03173828, -0.001464844, -0.9985352
0.02880859, -0.001464844, -1.000488
0.02880859, -0.001464844, -1.000488
0.02880859, -0.001464844, -1.000488
0.0258789, -0.004882813, -1.002441
0.0258789, -0.004882813, -1.002441
0.0258789, -0.004882813, -1.002441
0.0258789, -0.004882813, -1.002441
0.02490234, -0.003417969, -0.9941406
0.02490234, -0.003417969, -0.9941406
0.02490234, -0.003417969, -0.9941406
0.02490234, -0.003417969, -0.9941406
0.02490234, -0.003417969, -0.9941406
0.02685547, -0.004394531, -1.003906
0.02685547, -0.004394531, -1.003906
0.03173828, -0.001953125, -1.000977
0.03173828, -0.001953125, -1.000977
0.03173828, -0.001953125, -1.000977
0.03173828, -0.001953125, -1.000977
0.02880859, -0.002929688, -0.9956055
0.02880859, -0.002929688, -0.9956055
0.02880859, -0.002929688, -0.9956055
0.02880859, -0.002929688, -0.9956055
0.03076172, -0.006347656, -0.9980469
0.03076172, -0.006347656, -0.9980469
0.03076172, -0.006347656, -0.9980469
0.03076172, -0.006347656, -0.9980469
0.03076172, -0.006347656, -0.9980469
0.02734375, -0.006347656, -0.9985352
0.02734375, -0.006347656, -0.9985352
0.02734375, -0.006347656, -0.9985352
0.02441406, -0.00390625, -0.9995117
0.02441406, -0.00390625, -0.9995117
0.02441406, -0.00390625, -0.9995117
0.02441406, -0.00390625, -0.9995117
0.02441406, -0.00390625, -0.9995117
0.02929687, -0.006835938, -0.996582
