Attitude-X, Attitude-Y, Attitude-Z
-0.07128906, -0.9912109, -0.159668
-0.07128906, -0.9912109, -0.159668
0.06738281, -0.9956055, -0.02148438
0.06738281, -0.9956055, -0.02148438
0.06738281, -0.9956055, -0.02148438
0.06738281, -0.9956055, -0.02148438
0.06738281, -0.9956055, -0.02148438
0.0234375, -0.9902344, -0.05175781
0.0234375, -0.9902344, -0.05175781
0.0234375, -0.9902344, -0.05175781
0.004394531, -0.9887695, -0.1064453
0.004394531, -0.9887695, -0.1064453
0.004394531, -0.9887695, -0.1064453
0.004394531, -0.9887695, -0.1064453
0.04882813, -0.9951172, -0.1108398
0.04882813, -0.9951172, -0.1108398
0.04882813, -0.9951172, -0.1108398
0.04882813, -0.9951172, -0.1108398
0.04882813, -0.9951172, -0.1108398
0.05664063, -1, -0.1005859
0.05664063, -1, -0.1005859
0.05664063, -1, -0.1005859
0.03710938, -0.9975586, -0.09570313
0.03710938, -0.9975586, -0.09570313
0.03710938, -0.9975586, -0.09570313
0.03710938, -0.9975586, -0.09570313
0.008789063, -0.9912109, -0.08398438
0.008789063, -0.9912109, -0.08398438
0.008789063, -0.9912109, -0.08398438
0.008789063, -0.9912109, -0.08398438
0.008789063, -0.9912109, -0.08398438
0.0258789, -0.9975586, -0.07519531
0.0258789, -0.9975586, -0.07519531
0.0258789, -0.9975586, -0.07519531
0.0258789, -0.9936523, -0.1230469
0.0258789, -0.9936523, -0.1230469
0.0258789, -0.9936523, -0.1230469
-0.02197266, -0.9926758, -0.05273437
-0.02197266, -0.9926758, -0.05273437
-0.02197266, -0.9926758, -0.05273437
-0.02197266, -0.9926758, -0.05273437
-0.005371094, -0.9936523, -0.03613281
-0.005371094, -0.9936523, -0.03613281
-0.005371094, -0.9936523, -0.03613281
-0.005371094, -0.9936523, -0.03613281
-0.005371094, -0.9936523, -0.03613281
0.0009765625, -0.9882813, -0.01611328
0.0009765625, -0.9882813, -0.01611328
0.0009765625, -0.9882813, -0.01611328
0.0009765625, -0.9882813, -0.01611328
0.03955078, -0.9824219, 0.01123047
0.03955078, -0.9824219, 0.01123047
0.03955078, -0.9824219, 0.01123047
0.04443359, -0.9726563, -0.0600586
0.04443359, -0.9726563, -0.0600586
0.04443359, -0.9726563, -0.0600586
0.04443359, -0.9726563, -0.0600586
-0.05322266, -0.9648438, -0.05273437
-0.05322266, -0.9648438, -0.05273437
-0.05322266, -0.9648438, -0.05273437
-0.05322266, -0.9648438, -0.05273437
-0.05322266, -0.9648438, -0.05273437
-0.05322266, -0.9648438, -0.05273437
-0.04589844, -0.9824219, -0.05029297
-0.04589844, -0.9824219, -0.05029297
-0.04589844, -0.9824219, -0.05029297
0.09814453, -0.9101563, -0.03564453
0.09814453, -0.9101563, -0.03564453
0.09814453, -0.9101563, -0.03564453
0.09472656, -0.9101563, 0.05322266
0.09472656, -0.9101563, 0.05322266
0.09472656, -0.9101563, 0.05322266
0.09472656, -0.9101563, 0.05322266
0.09472656, -0.9101563, 0.05322266
0.09472656, -0.9101563, 0.05322266
0.1279297, -0.8740234, 0.03417969
0.1279297, -0.8740234, 0.03417969
0.1694336, -0.6049805, -0.2324219
0.1694336, -0.6049805, -0.2324219
0.1694336, -0.6049805, -0.2324219
0.1044922, -0.6254883, -0.2456055
0.1044922, -0.6254883, -0.2456055
0.1044922, -0.6254883, -0.2456055
0.1044922, -0.6254883, -0.2456055
0.1044922, -0.6254883, -0.2456055
0.1044922, -0.6254883, -0.2456055
0.1552734, -0.4599609, -0.277832
0.1552734, -0.4599609, -0.277832
0.1552734, -0.4599609, -0.277832
0.1552734, -0.4599609, -0.277832
-0.006835938, -0.390625, -0.1098633
-0.006835938, -0.390625, -0.1098633
-0.2041016, 0.2739258, 0.006347656
-0.2041016, 0.2739258, 0.006347656
-0.2041016, 0.2739258, 0.006347656
-0.2041016, 0.2739258, 0.006347656
0.02441406, 0.8984375, 0.03613281
0.02441406, 0.8984375, 0.03613281
0.02441406, 0.8984375, 0.03613281
0.02441406, 0.8984375, 0.03613281
0.02441406, 0.8984375, 0.03613281
0.02441406, 0.8984375, 0.03613281
0.1015625, 0.5571289, -2.159668
0.1015625, 0.5571289, -2.159668
-0.04443359, 0.1137695, -0.1987305
-0.04443359, 0.1137695, -0.1987305
-0.04443359, 0.1137695, -0.1987305
-0.04443359, 0.1137695, -0.1987305
0.2768555, 0.06201172, 1.987793
0.2768555, 0.06201172, 1.987793
0.2768555, 0.06201172, 1.987793
0.2768555, 0.06201172, 1.987793
-0.04638672, 0.184082, -2.292969
-0.04638672, 0.184082, -2.292969
-0.04638672, 0.184082, -2.292969
-0.05566406, 0.1455078, -0.9487304
-0.05566406, 0.1455078, -0.9487304
-0.05566406, 0.1455078, -0.9487304
0.1977539, 0.2158203, -1.46875
0.1977539, 0.2158203, -1.46875
0.1977539, 0.2158203, -1.46875
0.1977539, 0.2158203, -1.46875
0.1977539, 0.2158203, -1.46875
0.03857422, -0.07568359, -0.4580078
0.03857422, -0.07568359, -0.4580078
0.03857422, -0.07568359, -0.4580078
0.03613281, -0.0004882813, -0.8647461
