Attitude-X, Attitude-Y, Attitude-Z
0.009765625, -0.04492188, -0.9936523
0.009765625, -0.04492188, -0.9936523
0.009765625, -0.04492188, -0.9936523
-0.0009765625, -0.05615234, -0.9169922
-0.0009765625, -0.05615234, -0.9169922
-0.0009765625, -0.05615234, -0.9169922
0.03759766, 0.009765625, -1.200684
0.03759766, 0.009765625, -1.200684
0.03759766, 0.009765625, -1.200684
0.03759766, 0.009765625, -1.200684
-0.04443359, 0.02246094, -0.9975586
-0.04443359, 0.02246094, -0.9975586
-0.04443359, 0.02246094, -0.9975586
-0.04443359, 0.02246094, -0.9975586
-0.04443359, 0.02246094, -0.9975586
-0.04443359, 0.02246094, -0.9975586
